7564 2
3610 10.238730 8.998993
85993 20.776623 9.890052
99182 20.768642 9.877432
42499 -8.568393 6.187128
93250 15.692380 11.899649
53110 -1.552814 -3.801541
58763 -2.570613 7.357766
54892 -4.207005 -6.630613
21848 -0.082125 -5.860619
92912 6.829384 15.534038
99375 6.833675 15.644366
10074 6.309445 16.267015
68866 17.956533 12.234340
78078 6.303787 16.308767
84941 7.001489 15.737891
42417 2.539806 -9.157391
13587 -14.085208 -0.730814
15672 -13.686300 0.779206
19314 -13.657563 0.599297
25388 -13.974077 0.484219
37493 -6.925530 4.498264
23812 -10.955463 4.991897
97930 8.665844 -11.312857
14293 -1.351579 26.333418
18561 -1.071285 26.305592
25773 -1.129841 26.332052
30405 -1.322057 26.270582
66235 -0.971440 26.325405
79316 -1.360987 26.517622
9877 -1.484915 26.563513
15660 -1.454700 26.562391
29592 -1.485471 26.566740
29774 -1.489096 26.575291
31925 -1.495429 26.570522
51911 -1.486424 26.579748
61726 -1.514678 26.607334
75494 -1.515955 26.611334
95748 -1.494169 26.581621
75041 -0.646165 -4.949225
372 -0.599225 17.979340
2370 -0.644696 18.011511
14617 -0.574367 17.944408
39915 -4.995705 8.552330
44888 -5.090996 8.154132
90794 18.550632 -2.097195
54310 16.823303 -3.948435
88846 16.900845 -3.879236
84016 2.017515 24.504736
22422 2.017902 24.443216
60373 1.986778 24.458960
67232 1.993880 24.463644
104896 2.004801 24.456127
49737 11.005755 7.978896
81996 10.967751 8.051818
94935 11.007140 7.981970
76712 -6.956328 -7.285015
75156 6.184229 17.073786
95806 10.481919 14.180402
104195 9.629189 10.771000
2805 12.985721 16.447979
10026 12.963541 16.438869
45392 13.860983 -11.428171
56790 12.932603 16.401066
76180 12.947274 16.395369
83605 13.858738 -11.413495
1277 14.364229 -1.717958
39315 14.337148 -1.729839
30248 10.469613 -12.292090
36461 10.486533 -12.272682
60404 10.498336 -12.273415
68503 10.541475 -12.018152
76333 10.487224 -12.299536
101717 21.128487 3.368072
14615 4.242087 -9.011952
42271 7.065240 -13.609572
55766 -21.195261 -5.039244
93343 4.290287 -9.050162
103859 -1.650233 -3.744288
45221 7.722507 -10.336954
40390 -10.746756 12.808060
96670 -1.777193 -2.630518
28813 0.008836 -1.708822
64294 16.604870 7.650489
50797 -9.488048 -3.296541
95589 -9.522681 -3.327823
90890 -9.279827 -3.234444
100145 -9.259694 -3.162634
96622 -2.761353 7.543891
65304 9.280437 14.271332
19054 1.076795 -5.848720
82281 1.049590 -5.830311
10370 15.527973 19.081341
16379 15.468023 18.984921
20913 15.580650 19.129164
27501 15.488089 18.986719
29322 15.516071 18.942364
52822 15.589880 19.132206
61369 14.805881 21.288898
81815 15.569417 19.133415
85426 15.427004 18.990316
100987 15.560530 19.110868
62810 -6.599148 14.975383
66210 15.343858 18.906071
32129 23.433949 20.557829
55252 23.420708 20.544922
78790 23.445084 20.562138
83204 23.435493 20.559454
95072 23.443947 20.568762
97584 23.436975 20.562860
32208 13.327203 -0.470767
68315 9.090548 -4.404070
3579 13.342875 -0.499409
15655 13.361755 -0.481372
89411 8.481883 3.665109
101012 -3.254426 7.884780
19643 11.041933 3.346171
29788 11.063666 3.346650
61417 11.044032 3.335446
78704 11.072957 3.351014
100151 11.058918 3.352674
65617 -9.427183 3.603269
60835 -0.901612 -8.740620
37861 23.945204 16.527786
47197 23.993687 16.556324
66227 23.957853 16.536249
80097 23.967556 16.549452
93670 24.002632 16.563946
94735 24.008261 16.575232
28421 16.293755 4.085889
41306 1.078887 -9.237571
102851 1.322554 -9.077620
50771 48.116226 -37.644402
61288 48.165684 -37.693619
36307 14.801276 17.149887
104675 -1.760657 5.960915
88533 20.925270 3.419491
83664 7.500229 -14.815612
4223 7.419861 -14.912909
24293 7.489233 -14.823865
38094 7.564491 -14.733024
46628 7.550878 -14.762388
50218 7.461504 -14.840186
59859 7.599152 -14.709129
68904 7.495616 -14.621774
82011 7.414194 -14.916000
87916 7.392786 -14.941683
92730 7.567954 -14.733493
94970 7.390934 -14.949803
98100 7.544494 -14.751877
104787 7.562486 -14.736689
82006 7.696177 -14.551273
59100 19.378237 7.911277
102380 19.665491 7.856502
40612 10.366919 14.085803
46371 10.337067 14.109496
97148 10.325191 14.139896
4064 15.839005 -1.386622
28701 5.102874 -9.942191
49100 5.035812 -9.834544
48460 9.405114 14.875012
45637 14.872764 16.888414
798 12.482985 -8.237839
21089 12.471597 -8.227313
27738 12.495352 -8.254044
36038 11.346290 -9.294624
43720 12.581807 -8.272236
44073 12.581192 -8.262597
70279 11.367447 -9.248832
81714 12.585849 -8.264980
90843 11.343964 -9.287901
93574 12.492383 -8.239530
99512 -3.782848 0.098518
59945 18.021481 12.189524
328 -1.573181 19.319397
6811 -1.573511 19.307907
15948 -1.608071 19.319517
27687 -2.851368 18.917532
43411 2.113268 20.757397
49942 -2.032900 19.188807
50545 -2.856870 18.938709
51284 -2.881437 18.903719
57988 -2.898987 18.901899
78272 -2.851241 18.929731
92275 -2.631892 19.050070
104259 -2.621862 19.048071
24850 57.799343 -0.287938
48097 57.799370 -0.287944
51159 57.799355 -0.287939
64437 57.799358 -0.287936
48354 23.979790 11.256125
33979 67.609093 -32.001938
4041 67.609367 -32.002045
8356 67.609207 -32.001900
14822 67.609200 -32.001827
30790 67.609291 -32.001835
60329 67.609184 -32.002079
60566 67.609077 -32.002087
69286 67.609047 -32.001873
87096 67.609459 -32.002056
82937 1.077721 -5.837384
51258 8.996219 -4.462234
74192 9.028840 -4.461880
99129 8.984015 -4.476466
99819 8.995009 -4.459409
7034 17.377230 -5.754774
34529 17.367693 -5.749669
61089 17.371681 -5.751603
70808 17.368872 -5.755637
76894 17.371212 -5.751491
83729 17.338940 -5.717585
99903 17.372055 -5.755786
58015 8.170999 -8.336396
35493 -8.764926 14.963814
23897 -3.513624 0.057101
35293 0.997025 -2.586413
87405 0.951160 -2.584500
2773 5.899714 17.252073
8754 5.982574 17.198217
11256 5.895074 17.324255
89998 -5.476975 18.086679
34661 15.890442 7.252234
39886 15.904081 7.204477
47833 15.909100 7.268897
26930 -26.100889 -1.224365
10442 -26.096315 -1.223502
18748 -26.099236 -1.224098
30967 -26.096298 -1.223481
31860 -26.101263 -1.224341
32988 -26.098900 -1.224064
52801 -26.101402 -1.224545
56359 -26.098568 -1.223940
73181 -26.099356 -1.224082
79154 -26.098301 -1.223793
99597 -26.099382 -1.224028
62225 -13.837866 -21.640102
79513 -2.683096 -4.815201
75929 2.162615 14.044804
16295 9.857479 10.278632
19700 10.652121 11.197273
19768 9.932730 10.253144
40210 9.913086 10.272207
57739 9.895737 10.285732
60102 9.930305 10.284472
89643 10.623378 11.117461
5114 2.093696 30.511221
43886 2.097062 30.520821
54499 2.006061 30.332071
100054 21.391541 24.629152
19641 21.494867 24.697628
21912 21.411459 24.646339
29163 21.413269 24.634806
34080 21.439110 24.640146
49154 21.491404 24.708033
54768 21.462339 24.679941
61054 21.474283 24.696508
64281 21.435127 24.661718
65792 21.441750 24.688025
75804 21.455523 24.693468
83594 21.493082 24.714809
86636 21.432661 24.654886
92989 21.469316 24.682323
102171 21.509605 24.723391
2970 16.757742 7.126125
97 16.753143 7.128227
68032 16.652617 7.158654
69045 16.933517 7.000478
81811 16.996601 7.045334
92728 16.845669 7.126902
1501 -17.590088 15.632683
1554 -17.593161 15.633583
11887 10.746710 11.269169
45453 -17.592194 15.633290
58747 10.743855 11.265140
65128 -17.590860 15.633187
69266 -17.591278 15.632934
70188 10.751527 11.257367
82309 10.761906 11.289740
6892 -13.849015 -21.659948
47150 -13.848315 -21.658236
50798 -13.847742 -21.657581
64407 -13.847047 -21.655998
70129 -13.851890 -21.661173
86639 -13.848485 -21.658680
89832 -13.848463 -21.658077
89934 -13.848283 -21.657810
98755 -13.845508 -21.650690
101672 9.548189 -2.848915
52886 2.689206 -2.904221
75201 2.724135 -2.916508
15748 -1.532800 13.701388
84368 -1.509310 13.664722
98224 15.355474 18.917404
40426 2.111603 30.561951
44755 2.110054 30.557678
50832 2.112369 30.556112
57987 2.108459 30.558910
59869 2.108503 30.555035
61997 2.110492 30.566761
87985 2.111049 30.557747
88686 12.980120 6.735142
8419 -15.001547 -0.273704
28413 -15.102310 -0.309601
53234 3.954210 -11.455538
53692 3.979703 -11.453926
96478 3.938851 -11.419417
48667 -9.426914 3.639109
69732 -10.708423 12.774149
1352 20.252794 11.348491
16779 20.264164 11.361629
51976 20.256451 11.355409
66555 20.256205 11.360961
66715 20.255051 11.359613
68602 20.242277 11.354212
81688 20.267595 11.350995
105495 -3.138453 7.665828
3104 0.861502 -2.513573
10440 4.800231 -12.224422
11089 4.909752 -12.220533
14674 1.055269 -2.334221
50779 0.856915 -2.523388
67158 4.895359 -12.222868
95294 4.920146 -12.281761
104193 0.874296 -2.489030
84392 -4.572498 1.837356
91762 -15.942142 -2.839674
104462 1.051157 10.182987
16644 15.811902 -3.849750
61306 -8.578710 17.659098
55893 18.082844 3.365044
2483 11.997698 -11.171387
5414 12.358910 -11.301199
7734 12.262736 -11.417929
8870 48.179146 19.823723
9385 12.350463 -11.345655
10046 12.276270 -11.440059
10101 12.316129 -11.343999
16377 12.301900 -11.351980
21979 12.278059 -11.318226
26009 12.349961 -11.319598
28407 12.280340 -11.451774
43015 48.174835 19.819361
47934 13.143864 -11.362637
48750 12.288881 -11.452200
89428 12.334062 -11.307021
94641 12.335194 -11.362085
101546 12.320650 -11.338166
15639 -4.066405 -20.229023
40762 -4.068475 -20.232092
79556 -4.067349 -20.229143
105189 -4.070182 -20.235018
105745 -4.076547 -20.239641
23520 10.156702 5.814740
91547 10.903662 -5.062028
27828 18.263872 12.004535
73294 18.173187 12.086131
84841 18.128223 12.062843
103825 18.082853 12.157275
30796 18.044024 12.148464
80594 18.016094 12.184241
81011 18.019583 12.194765
84817 17.927917 12.241930
13389 18.519745 -1.888563
24655 18.601112 -1.906853
71786 18.593668 -1.909916
82849 18.583330 -1.894810
28521 -4.920410 -5.798291
80707 -4.898532 -5.805703
70902 -7.937575 -7.074865
36752 12.790109 14.172592
68553 12.095971 -2.291390
78795 -4.910880 -5.882989
586 6.551735 21.405504
13578 6.562555 21.406429
35351 6.573341 21.403765
103059 6.563355 21.401066
12381 11.210827 28.989328
7549 11.214107 28.995504
18271 11.207878 28.992378
28797 11.216180 28.994509
44812 11.214881 28.990765
5804 22.292425 10.472277
23983 23.977396 11.265328
25524 22.700212 10.673678
28893 22.676222 10.648689
56151 22.612461 10.616248
60092 22.686783 10.656271
64650 23.835125 11.178681
73234 22.682983 10.655810
86811 23.968302 11.285245
91267 22.687275 10.659177
98845 22.688004 10.657859
3068 15.605513 7.580809
65269 15.579861 7.600278
48166 13.423616 7.028807
49998 13.652225 6.954520
70490 13.416797 7.032386
87859 13.613223 6.929874
17010 13.145847 16.595661
25165 19.757803 7.821082
33278 19.736673 7.834767
51482 19.735918 7.816879
57258 19.436113 7.898637
78467 19.718418 7.840637
96655 19.743109 7.849230
100815 19.751040 7.825869
726 -9.554761 24.711353
11309 15.677837 10.625926
25616 26.344334 6.775447
12322 26.383240 6.764670
39385 26.382744 6.764114
48006 26.383018 6.764312
56378 26.385220 6.763647
59456 26.387503 6.763429
70599 26.383114 6.764350
108239 26.385584 6.763782
3290 -8.761612 14.980022
27835 -8.757169 14.977938
50229 -8.760782 14.965051
6672 15.724440 -0.850017
33954 3.426921 11.864815
81377 3.410201 11.868868
89994 3.421209 11.853756
18448 15.335844 -2.665332
32127 15.342798 -2.673695
71297 15.374099 -2.642515
76626 15.344925 -2.680566
81526 15.360490 -2.705375
98943 15.369143 -2.576027
49123 18.228910 19.126518
55447 18.157297 19.083214
70195 18.215868 19.120312
75151 18.148739 19.088182
95531 18.170643 19.096039
96662 18.233118 19.138901
97921 18.146067 19.088228
105881 18.137877 19.101707
53018 -9.485526 -5.465067
9508 -21.223598 -5.033689
25653 -21.225725 -5.033104
100742 20.317492 6.095713
1469 20.602381 6.417227
28805 20.634438 6.364660
63848 20.595318 6.409833
88963 20.412712 6.169870
43208 -5.608399 23.009790
62475 -5.628785 22.996771
69231 1.160684 -0.442080
44407 1.159108 -0.407903
29275 13.829167 -11.417905
31931 13.866602 -11.425808
57365 13.851337 -11.432576
60132 13.824203 -11.419547
62471 13.816123 -11.424142
99425 13.838736 -11.432308
45016 -4.992261 8.645201
101896 -10.676197 22.830961
4185 -1.829161 23.011919
45121 -1.954651 23.058498
54064 -1.211508 16.747498
64785 -1.170786 16.749514
73150 -1.202055 16.745880
83430 -1.925329 23.059837
86652 -1.151255 16.753023
90853 -1.888099 22.997379
103031 -1.218152 16.765425
92701 2.717676 -9.696581
85735 -4.942435 1.996553
5590 13.494534 -3.880890
22017 13.477928 -3.902547
54312 18.663534 -2.011799
1333 21.827045 10.256763
3030 21.822336 10.267378
7839 21.830198 10.246849
24087 21.874578 10.254715
73203 21.810041 10.290633
1662 2.225474 21.554676
78471 2.228370 21.558949
4762 15.878381 12.272945
19510 15.912319 12.149687
40578 15.881948 12.167983
106089 15.936710 12.147745
27894 11.112280 17.859604
46615 11.126019 17.871031
57853 11.185768 17.927372
69046 11.156545 17.895132
69057 11.146690 17.911827
69110 11.092890 17.882805
104411 11.123518 17.866590
10711 20.644991 79.363991
6356 20.629534 79.348534
23192 20.630692 79.349586
38381 20.655649 79.374802
48646 20.644209 79.363396
50833 20.632250 79.351364
51144 20.640221 79.359314
52775 20.642788 79.361443
59094 20.628370 79.347336
63926 20.647684 79.367142
73439 20.646240 79.365623
73927 20.650507 79.370361
77217 20.613054 79.332062
80713 20.633110 79.352028
80795 20.629831 79.348709
99884 20.653135 79.371895
103064 20.627613 79.346176
103584 20.629972 79.348976
104883 20.635128 79.353905
3957 -1.451903 -2.267413
30098 -1.337106 -2.250294
51121 4.604813 25.143534
98930 4.490955 25.174234
19552 11.051650 -3.480308
55141 11.025385 -3.456897
10339 4.405425 -5.346900
77470 4.423370 -5.383705
99242 4.374027 -5.310604
87 24.034693 16.584890
11668 24.046968 16.593554
48459 24.048676 16.599674
68502 24.058008 16.608219
107132 24.045185 16.593264
107133 24.036840 16.586920
64773 1.207787 -7.336730
44003 6.595042 -26.336340
68458 6.594075 -26.338039
23631 -3.242362 18.530474
28702 -3.237720 18.549511
33887 -3.250189 18.535847
91498 21.672310 10.357005
85492 -1.235112 16.686977
143 -3.199164 23.798403
27105 1.206435 -7.419011
66148 1.241338 -7.227583
90490 1.210532 -7.457502
5487 23.675663 12.319452
88099 23.605824 12.444801
39625 13.814088 6.825627
89048 -15.837315 1.851179
32786 12.348090 4.324151
43018 12.709419 4.508021
44214 11.084966 -3.520981
71118 11.104909 -3.556847
49566 -21.231949 -5.031168
84448 -21.231421 -5.031424
50614 -12.600387 7.897309
74555 -12.615960 7.874495
622 14.219706 2.801430
12715 14.247382 2.812133
3800 -8.596622 17.684082
55977 -8.605413 17.695963
75832 -8.614320 17.703671
81260 -8.610562 17.706316
97398 -8.609350 17.697346
11604 22.409744 8.611814
31060 22.443262 8.585216
47611 22.401640 8.614266
50175 22.440536 8.587747
50907 22.403334 8.623635
56248 22.410767 8.611201
63175 22.419668 8.599769
86493 22.431587 8.598061
9124 21.837740 9.103400
88186 21.790627 9.121990
34057 -5.892539 -13.235689
11002 8.348841 30.534454
12179 8.330724 30.514757
22348 8.346371 30.532604
38817 8.334251 30.520275
59980 8.356886 30.540121
60523 8.356753 30.542208
3678 12.664712 -8.274731
21090 12.688864 -8.290622
39559 12.673738 -8.286961
62741 12.690656 -8.302830
89977 12.670762 -8.281894
93316 12.688185 -8.301204
40571 -1.650037 -2.249230
32362 -14.505542 -2.238012
97102 10.527082 14.216324
69487 16.103947 12.161393
97031 16.068678 12.166245
41987 -2.887594 23.543327
55069 -2.913547 23.521078
56877 -2.911037 23.523603
62963 -2.776556 23.384714
76366 -2.789553 23.422970
91748 -3.081610 23.686920
97010 -3.038408 23.633369
85 -12.444305 -1.148711
161 11.343163 12.343897
104244 11.358219 12.313987
26158 10.791126 -1.502882
46839 10.781134 -1.464353
77799 10.787786 -1.465726
61315 20.426607 6.187901
99040 19.215569 19.728510
3126 -15.902520 1.924075
11176 -15.962843 1.959994
15758 -15.904642 1.923412
24742 -15.888975 1.899388
34133 -15.903064 1.895249
42400 -15.897936 1.892580
53231 -15.885784 1.897889
95481 -15.906692 1.918719
102649 23.116186 -1.561528
83623 22.854746 -1.267550
9315 21.403753 24.629427
49038 21.382111 24.603737
74684 21.402712 24.629120
82621 21.456221 24.715044
86854 21.411928 24.726294
102140 21.473343 24.715622
102774 12.713406 -8.348216
37423 -12.677917 7.825797
83502 -12.666920 7.832836
61899 2.215559 21.582649
88277 58.257263 -23.163704
2112 58.257275 -23.163641
23412 58.257339 -23.163681
49993 58.257244 -23.163734
62895 58.257298 -23.163673
70488 58.257298 -23.163834
93900 58.257271 -23.163744
94939 58.257229 -23.163740
97263 58.257233 -23.163731
9720 23.642895 12.453195
21421 23.651945 12.503338
23493 23.631401 12.473450
43412 23.640831 12.475073
47816 23.633299 12.482002
83630 23.637426 12.483537
90096 23.629198 12.478354
94474 23.622137 12.481948
60848 12.468921 11.203194
48315 2.103011 30.547094
68831 2.109897 30.574308
82015 2.108487 30.560417
82392 2.102768 30.546478
9804 -3.622299 -4.092002
49533 -3.631654 -4.123513
9114 17.658026 18.838820
49843 17.677904 18.876934
60282 17.675964 18.875444
75003 17.660929 18.870232
86815 17.641783 18.837334
100483 17.686541 18.857058
12256 24.058525 11.256918
37539 24.059347 11.276457
47748 24.070196 11.244226
55098 24.045805 11.266746
86328 24.056465 11.258337
90882 24.050207 11.275655
2541 -1.467650 24.822906
3916 -1.482641 24.972668
29496 -1.473583 24.825794
82249 -1.472614 24.850603
13756 -1.512962 24.607748
57130 -1.540960 24.627705
98274 -1.507602 24.598764
66298 44.832512 11.833408
5928 44.836498 11.833695
27685 44.831280 11.833442
39397 44.836746 11.833668
65627 44.843044 11.833926
67916 44.836636 11.833600
77672 44.837112 11.833714
80086 44.799667 11.831945
88473 44.837399 11.833732
91117 44.831783 11.833447
28463 48.186047 19.830189
30060 48.202770 19.846972
33956 48.190933 19.835155
45117 48.185047 19.829344
50711 48.185627 19.829714
89372 48.214752 19.858093
92201 48.191299 19.834711
97538 48.191711 19.835976
100349 48.187782 19.831415
24639 11.448200 13.357455
22290 -7.656320 17.191229
22293 -7.656535 17.191950
39542 -7.660493 17.194008
47167 -7.641746 17.187662
104140 -7.649857 17.189838
943 48.117622 -37.645306
11259 48.111629 -37.639679
25700 48.095230 -37.622738
26563 48.147930 -37.676384
47567 48.130081 -37.658283
48576 48.116554 -37.644569
52036 48.111717 -37.639656
57164 48.106907 -37.634315
68319 48.138882 -37.667610
82023 48.110817 -37.638683
86848 48.102554 -37.629852
88072 48.116276 -37.644253
95532 48.118855 -37.646847
97359 48.110199 -37.637821
99041 48.109306 -37.636898
43325 11.400165 13.373601
78179 4.829736 23.633766
7094 -17.842722 -16.085098
11349 -17.920841 -16.162687
12853 -17.926466 -16.168285
17251 -17.857878 -16.100243
18488 -17.871336 -16.113426
26356 -17.880598 -16.122982
30976 -17.844967 -16.087038
32573 -17.839849 -16.082150
55987 -17.931423 -16.173357
59960 -17.932528 -16.174131
63070 -17.838583 -16.080912
64080 -17.926319 -16.168089
71090 -17.837526 -16.079763
95011 -17.927902 -16.169666
99186 -17.879705 -16.121683
76305 12.495915 4.106178
10127 -16.657495 2.568674
3691 -16.553658 2.482267
19554 -16.682655 2.592129
14284 48.068821 -2.901619
106555 48.068779 -2.901624
